77|8885550738|8885551137|237|61500|1
78|8885551370|8885553792|280|64356|0
79|8885552744|8885556621|311|61500|1
80|8885552536|8885554998|4050|31852|7
81|8885551281|8885552334|1452|53323|9
82|8885551548|8885552342|251|61500|1
83|8885552664|8885556216|3503|18222|2
84|8885552831|8885557903|3915|61500|6
85|8885550057|8885557200|194|17272|5
86|8885551197|8885552332|440|13443|3
87|8885551201|8885550303|552|43505|4
88|8885552879|8885555906|1609|61500|6
89|8885552047|8885557588|114|27224|2
90|8885552470|8885554216|3676|61500|5
91|8885550922|8885557426|326|74766|6
92|8885551057|8885553375|3729|17082|4
93|8885551042|8885551983|217|28503|2
94|8885551517|8885554955|469|14751|1
95|8885551875|8885554109|465|11132|7
96|8885550502|8885553093|570|61500|3
97|8885552006|8885551413|250|61500|0
98|8885550866|8885556308|136|27493|0
99|8885552850|8885552907|3293|75281|1
100|8885551035|8885556919|206|52237|4
101|8885550942|8885557849|412|61500|3
102|8885551136|8885553625|434|10619|6
103|8885550373|8885557588|241|52683|1
104|8885550311|8885554292|3602|45458|5
105|8885552652|8885551350|304|10135|1
106|8885551488|8885550445|3037|51798|1
107|8885552449|8885550402|4567|9009|7
108|8885551160|8885556355|376|28010|5
109|8885552189|8885555955|3157|85597|0
110|8885552032|8885552283|2974|144|6
111|8885551314|8885551810|350|27944|1
112|8885550568|8885555571|149|36758|1
113|8885550344|8885556753|179|79882|0
114|8885551960|8885550357|2581|29319|6
115|8885550971|8885554125|461|61500|0
116|8885551869|8885556543|381|49229|4
117|8885551257|8885554558|457|7695|3
118|8885552529|8885550578|3642|54852|4
119|8885550557|8885553310|496|14575|2
120|8885551510|8885554301|30|34065|8
121|8885552834|8885557508|3189|16804|1
122|8885552997|8885551421|236|49750|0
123|8885552379|8885550427|255|5650|3
124|8885552332|8885553396|497|25981|4
125|8885550276|8885553512|4686|5721|7
126|8885551581|8885555520|4207|61500|7
127|8885552040|8885554173|652|85045|5
128|8885552356|8885556655|331|66534|5
129|8885551934|8885553180|340|9988|2
130|8885550431|8885552635|211|63436|6
131|8885552168|8885552751|292|31475|1
132|8885550783|8885556762|201|17642|6
133|8885552409|8885555674|534|9283|7
134|8885552864|8885553338|466|43386|5
135|8885551714|8885550951|541|27539|3
136|8885550817|8885554497|350|26443|1
137|8885552922|8885551899|3695|81582|0
138|8885550533|8885553140|217|46034|5
139|8885552284|8885550353|321|51614|6
140|8885551254|8885550829|365|42310|6
141|8885550447|8885556761|251|11067|2
142|8885550590|8885552859|2895|5258|1
143|8885553000|8885551886|260|60916|3
144|8885552259|8885551712|584|36847|0
145|8885550687|8885557467|396|61500|2
146|8885550448|8885551606|540|4842|1
147|8885551582|8885553860|430|7724|8
148|8885551762|8885554733|2232|79508|7
149|8885551843|8885554599|239|67431|1
150|8885552400|8885554739|2711|61500|4
151|8885551120|8885553690|485|21847|1
152|8885552183|8885550295|271|61500|5
153|8885551254|8885556477|3329|23174|9
154|8885552039|8885554352|15|20631|4
155|8885551184|8885555494|267|23299|0
156|8885551644|8885554008|1566|61500|1
157|8885552863|8885556191|262|71220|3
158|8885550081|8885553986|285|69115|5
159|8885550468|8885553263|5005|61500|7
160|8885552382|8885557508|279|61354|3
161|8885550430|8885552861|287|27750|6
162|8885552486|8885553570|97|61500|3
163|8885552656|8885556640|205|61694|2
164|8885552366|8885552643|270|61500|7
165|8885551623|8885554106|572|82229|0
166|8885550030|8885554686|6|58333|3
167|8885550599|8885556441|4539|20215|7
168|8885551772|8885557055|4462|41705|7
169|8885552121|8885552400|166|21438|3
170|8885551104|8885554224|259|20390|10
171|8885552578|8885551064|261|15872|1
172|8885552908|8885552064|166|61500|5
173|8885550690|8885556152|379|5276|4
174|8885552960|8885554986|2883|61500|6
175|8885551787|8885552011|3378|61500|0
176|8885552472|8885552094|321|53956|3
177|8885552218|8885556894|339|64602|0
178|8885550926|8885556307|580|13375|2
179|8885552119|8885553232|2475|5354|6
180|8885550882|8885554677|449|61500|8
181|8885551097|8885551349|276|63573|1
182|8885552270|8885556244|249|61500|6
183|8885550036|8885550697|452|27464|4
184|8885550300|8885551350|375|61500|3
185|8885552254|8885554657|674|6740|6
186|8885550020|8885554496|257|84651|6
187|8885550129|8885556838|46|1473|2
188|8885550500|8885555588|267|74890|4
189|8885551138|8885556143|459|68866|11
190|8885551381|8885557627|4274|48730|7
191|8885550493|8885554163|302|15426|5
192|8885550657|8885555386|476|18398|2
193|8885551047|8885550920|254|52523|2
194|8885552755|8885556703|2333|60655|0
195|8885552296|8885550537|317|77752|2
196|8885551608|8885552879|420|17101|0
197|8885552199|8885550514|4889|30875|7
198|8885550208|8885550403|240|22358|2
199|8885551028|8885555953|4112|61500|7
200|8885551387|8885553401|70|24578|4
201|8885552301|8885557782|481|61500|2
202|8885550506|8885552124|250|42863|2
203|8885551148|8885554608|4969|16282|7
204|8885550725|8885557996|384|60649|4
205|8885550298|8885550641|65|6408|0
206|8885552284|8885550143|247|61090|1
207|8885551910|8885551171|257|31877|0
208|8885551744|8885553256|344|9724|4
209|8885552934|8885552801|3706|10253|4
210|8885551153|8885553767|649|61013|8
211|8885552420|8885555416|120|61500|3
212|8885551636|8885553827|380|61500|1
213|8885551980|8885555194|3770|67718|0
214|8885550641|8885557756|196|12607|4
215|8885552803|8885550815|295|61500|4
216|8885550391|8885556437|105|70775|7
217|8885551727|8885557434|360|76140|6
218|8885550721|8885551214|535|49858|0
219|8885550147|8885555009|4190|61500|7
220|8885550475|8885554485|380|61500|2
221|8885551209|8885552851|134|61500|2
222|8885551036|8885556213|404|61500|6
223|8885550713|8885553765|387|61500|1
224|8885550688|8885555281|501|58518|0
225|8885551005|8885553749|116|63491|0
226|8885551741|8885552137|235|63375|4
227|8885551182|8885551174|416|69797|4
228|8885552538|8885552833|171|41362|0
229|8885550412|8885555360|316|18981|1
230|8885552144|8885557777|226|21368|3
231|8885552144|8885551282|464|61500|1
232|8885552655|8885557862|3571|48985|8
233|8885551524|8885557013|201|1315|2
234|8885550989|8885552916|180|72024|2
235|8885552733|8885552318|150|5179|3
236|8885551463|8885555935|355|61500|4
237|8885552913|8885556016|206|79946|0
238|8885552753|8885553096|596|8819|0
239|8885551775|8885556880|19|21655|0
240|8885552567|8885551127|76|61500|2
241|8885551072|8885554773|301|61500|0
242|8885551756|8885552443|297|57959|6
243|8885552237|8885551961|547|24604|4
244|8885550627|8885556650|89|62597|6
245|8885552561|8885555871|149|61500|3
246|8885551572|8885550986|279|2045|1
247|8885551850|8885550205|602|27407|3
248|8885551257|8885555573|3558|46726|5
249|8885552186|8885551294|316|61500|9
250|8885551927|8885555213|199|52698|0
251|8885552303|8885554657|3138|57011|4
252|8885550731|8885550635|671|23197|1
253|8885550098|8885555239|210|35838|5
254|8885552970|8885557822|325|25342|3
255|8885552482|8885556391|197|61500|3
256|8885551325|8885551897|511|7016|2
257|8885551644|8885554347|486|39007|9
258|8885550375|8885552759|3329|61500|1
259|8885550323|8885556039|362|41029|0
260|8885551451|8885553910|406|36489|1
261|8885551189|8885557516|76|54350|6
262|8885552755|8885555493|395|61500|6
263|8885552474|8885556277|69|71963|2
264|8885552819|8885557778|41|61500|2
265|8885552288|8885556623|560|64896|3
266|8885552768|8885556936|4648|41290|7
267|8885552331|8885554417|691|66966|3
268|8885550022|8885555913|195|32030|4
269|8885552482|8885556272|279|59457|5
270|8885551201|8885556334|261|5873|2
271|8885552557|8885554814|407|42728|1
272|8885550990|8885553514|572|28127|7
273|8885551934|8885556709|204|16358|5
274|8885552331|8885556059|501|55956|4
275|8885552986|8885550904|102|43303|3
276|8885550266|8885552752|101|45487|1
277|8885550311|8885552803|49|86250|2
278|8885550910|8885553833|80|18093|4
279|8885552568|8885556337|236|63482|2
280|8885550430|8885551680|4059|11722|7
281|8885552069|8885556343|3171|83192|1
282|8885551025|8885550702|4537|47506|7
283|8885550824|8885556182|3642|61073|0
284|8885550336|8885557276|3869|61500|1
285|8885550998|8885554866|54|26158|4
286|8885552651|8885553455|4715|37752|7
287|8885552219|8885554292|3899|12097|5
288|8885550770|8885550964|524|61500|4
289|8885551618|8885555300|214|64623|4
290|8885552683|8885557921|344|26778|6
291|8885551970|8885557391|105|4313|3
292|8885551359|8885550648|364|1108|0
293|8885552523|8885552173|324|22657|0
294|8885550397|8885553037|404|23234|0
295|8885552270|8885553872|449|61500|0
296|8885551246|8885551531|16|15239|2
297|8885550272|8885554247|4352|2908|7
298|8885550325|8885556339|3608|67111|0
299|8885551715|8885552846|2642|13255|2
300|8885552542|8885555328|267|79102|2
301|8885552517|8885553601|380|66046|0
302|8885552809|8885554866|214|72241|0
303|8885552549|8885557193|174|58285|4
304|8885552940|8885552512|395|60159|1
305|8885550294|8885550891|335|61500|5
306|8885552605|8885555337|2822|57858|4
307|8885552572|8885556678|125|61500|4
308|8885550938|8885553134|151|61500|0
309|8885550399|8885550184|36|73908|4
310|8885552224|8885555984|399|61500|0
311|8885550125|8885553785|327|39535|3
312|8885552800|8885553747|245|45346|1
313|8885551697|8885554907|487|61500|7
314|8885551568|8885557176|340|19767|0
315|8885550651|8885552639|635|37067|1
316|8885550131|8885550176|306|8553|8
317|8885552783|8885554190|455|7970|0
318|8885552382|8885553188|136|50289|5
319|8885552563|8885553929|4523|9599|7
320|8885550390|8885557831|171|13870|1
321|8885551305|8885555162|76|72015|6
322|8885551156|8885552764|367|86348|5
323|8885551217|8885557911|100|42918|2
324|8885551353|8885553637|495|493|0
325|8885551314|8885550479|282|65670|2
326|8885552413|8885555566|529|76368|0
327|8885552493|8885555920|670|61500|6
328|8885551765|8885554853|2828|61500|4
329|8885550048|8885552252|164|34432|2
330|8885550637|8885554007|3809|81972|1
331|8885550946|8885552766|251|39579|2
332|8885551716|8885552420|422|48516|3
333|8885550773|8885556116|5168|39195|7
334|8885552687|8885551801|121|80872|4
335|8885552269|8885557785|405|9057|6
336|8885551700|8885552242|449|44711|0
337|8885552600|8885550835|286|79339|4
338|8885550472|8885550062|179|64603|0
339|8885551151|8885556110|539|31651|2
340|8885550071|8885551546|234|66229|4
341|8885550038|8885554501|155|11299|2
342|8885550990|8885550853|280|27952|1
343|8885552580|8885554946|4656|62227|7
344|8885551959|8885557618|249|74348|2
345|8885550742|8885551608|25|4758|1
346|8885550688|8885550013|441|79099|1
347|8885551929|8885557656|4097|21524|7
348|8885550860|8885552133|116|19878|7
349|8885550453|8885551253|164|67177|1
350|8885550059|8885550873|604|45282|6
351|8885551030|8885552670|129|69571|1
352|8885551231|8885556912|99|72393|3
353|8885551768|8885557833|157|47900|4
354|8885551913|8885557542|386|7182|1
355|8885552365|8885556912|335|3266|8
356|8885552507|8885554858|734|79913|1
357|8885550466|8885550306|584|41225|6
358|8885551014|8885557029|474|36565|4
359|8885551304|8885557649|129|61500|2
360|8885550177|8885550580|399|55248|4
361|8885551883|8885556755|242|72956|7
362|8885551000|8885556106|241|74991|3
363|8885552428|8885554037|366|65757|2
364|8885551843|8885551910|2059|11375|10
365|8885551070|8885557375|525|82639|4
366|8885551095|8885554381|344|61500|2
367|8885552145|8885551090|60|15131|6
368|8885551166|8885555895|315|7403|1
369|8885550635|8885557346|590|100|6
370|8885552296|8885557028|132|41491|3
371|8885552491|8885557538|606|86304|1
372|8885551409|8885550005|199|84127|3
373|8885552650|8885553871|190|65925|0
374|8885551095|8885551711|291|62671|2
375|8885552260|8885550340|3400|25783|6
376|8885550597|8885557569|154|61500|8
377|8885552752|8885553384|196|27165|2
378|8885551582|8885552667|90|30703|2
379|8885551975|8885556813|266|2144|1
380|8885552778|8885553785|77|63533|6
381|8885551912|8885550255|7|31328|0
382|8885552658|8885554900|217|33349|8
383|8885552599|8885550796|252|13501|7
384|8885551863|8885554745|66|56836|2
385|8885552008|8885556787|377|45240|6
386|8885552022|8885555075|385|51678|1
387|8885550777|8885554143|711|45086|2
388|8885551115|8885551377|260|77595|1
389|8885551232|8885550840|4101|54670|7
390|8885551927|8885552147|586|61500|4
391|8885551583|8885554655|314|25246|3
392|8885550468|8885550195|260|38095|1
393|8885552394|8885557264|57|35461|2
394|8885552478|8885556839|575|39953|6
395|8885551368|8885554812|3091|12704|3
396|8885552461|8885557135|4687|11119|7
397|8885551777|8885550926|26|29249|5
398|8885552183|8885557780|377|61500|0
399|8885552654|8885554771|215|69196|0
400|8885552669|8885551501|230|47300|1
401|8885551608|8885555630|247|83840|0
402|8885551184|8885550728|382|61500|6
403|8885550301|8885551154|1950|82853|3
404|8885551151|8885550173|644|47200|5
405|8885551311|8885551842|476|54029|6
406|8885551649|8885553411|222|52215|0
407|8885550803|8885552192|320|67947|4
408|8885550512|8885554370|19|54790|1
409|8885552757|8885550528|155|61500|0
410|8885552596|8885555605|184|9145|2
411|8885550485|8885550733|299|47309|1
412|8885550869|8885551247|354|81527|2
413|8885551214|8885553851|247|68245|7
414|8885550008|8885557034|294|61500|6
415|8885552614|8885557192|152|43850|1
416|8885552712|8885556439|622|75605|7
417|8885552411|8885556311|104|73888|4
418|8885552581|8885556342|17|1869|1
419|8885552580|8885550686|306|61500|5
420|8885550994|8885550405|235|55800|3
421|8885551462|8885552851|3556|61500|0
422|8885551410|8885556596|275|80086|4
423|8885550751|8885553359|4|29191|4
424|8885551597|8885550781|142|61500|0
425|8885551599|8885553529|482|61500|0
426|8885550605|8885556377|4565|64831|7
427|8885551392|8885556074|105|61500|1
428|8885552041|8885553653|407|62091|9
429|8885550247|8885555603|92|36210|0
430|8885550123|8885551968|372|74644|1
431|8885552892|8885550622|172|61500|4
432|8885551872|8885553882|380|78196|1
433|8885551729|8885551904|420|61500|1
434|8885550336|8885550474|394|67197|0
435|8885551362|8885551165|334|28458|0
436|8885550262|8885552805|32|48531|3
437|8885550986|8885555787|377|67960|3
438|8885550771|8885556276|349|80179|4
439|8885552709|8885557701|4373|61500|7
440|8885551113|8885553527|299|9295|4
441|8885552678|8885555054|39|48654|5
442|8885550570|8885553546|466|37588|1
443|8885550365|8885552027|464|38103|4
444|8885550963|8885557000|30|75325|4
445|8885552194|8885550644|9|62960|1
446|8885550052|8885557532|322|84055|4
447|8885550526|8885554192|621|73361|6
448|8885551095|8885557095|72|61500|0
449|8885550653|8885550354|371|74480|1
450|8885550937|8885550403|400|74039|2
451|8885551097|8885550821|350|59213|0
452|8885552601|8885554186|202|58810|4
453|8885551580|8885552162|509|61500|1
454|8885551518|8885555843|280|84970|1
455|8885552266|8885555395|435|24341|2
456|8885551319|8885554522|352|42417|3
457|8885552884|8885553345|195|44207|1
458|8885551373|8885555268|260|15477|1
459|8885551783|8885554324|414|58693|2
460|8885550844|8885556904|146|336|1
461|8885552890|8885557459|285|8768|8
462|8885551009|8885553461|86|70258|4
463|8885551538|8885550255|4200|22251|7
464|8885552454|8885550181|20|80387|5
465|8885550708|8885553693|3014|7486|0
466|8885550547|8885555655|331|83549|2
467|8885552404|8885555225|396|122|0
468|8885551865|8885554066|154|28177|2
469|8885551856|8885556724|162|375|0
470|8885551532|8885557470|267|32481|5
471|8885551153|8885555547|2821|60820|5
472|8885550874|8885557588|189|61500|4
473|8885550516|8885551040|217|51438|1
474|8885552889|8885556667|340|61500|3
475|8885551433|8885553410|437|19819|4
476|8885551932|8885554522|206|12850|0
477|8885550687|8885554646|220|27986|2
478|8885552500|8885552015|415|29635|8
479|8885550339|8885551938|104|72896|3
480|8885552024|8885555535|505|36656|1
481|8885550957|8885551917|262|61500|10
482|8885551753|8885551970|470|24934|0
483|8885552601|8885554754|395|71713|0
484|8885551811|8885555582|189|42968|5
485|8885550126|8885557202|3311|21945|1
486|8885552401|8885553364|562|27254|3
487|8885551702|8885556490|319|39555|7
488|8885551257|8885550337|151|82394|1
489|8885550648|8885551991|154|71574|3
490|8885552572|8885551991|5046|3658|7
491|8885551854|8885551998|295|54852|9
492|8885552454|8885551414|4333|49110|7
493|8885550106|8885550440|3887|83116|4
494|8885551747|8885551366|111|69761|1
495|8885551118|8885555874|755|2751|1
496|8885551035|8885553447|406|30758|7
497|8885552715|8885555145|432|81945|0
498|8885552824|8885557142|414|61500|1
499|8885552962|8885557973|427|61962|4
500|8885551128|8885555748|236|65757|1
501|8885551780|8885551022|106|23192|8
502|8885551115|8885556080|232|53937|5
503|8885552160|8885555194|340|38117|1
504|8885552028|8885554602|3488|33990|0
505|8885552898|8885556632|309|43374|4
506|8885551987|8885553052|415|5599|2
507|8885551264|8885557583|595|77584|4
508|8885552678|8885550183|515|78249|4
509|8885551378|8885550973|461|43635|1
510|8885550000|8885555913|455|3422|3
511|8885550746|8885553453|394|46639|6
512|8885550150|8885553651|90|14922|2
513|8885552243|8885555723|476|10104|1
514|8885551850|8885554394|189|61500|1
515|8885550801|8885556287|161|23572|1
516|8885552005|8885550495|3573|59523|1
517|8885551145|8885551691|87|39764|2
518|8885550222|8885557844|310|73326|1
519|8885552004|8885553768|116|68103|4
520|8885552881|8885553977|139|41534|2
521|8885551203|8885556852|295|9044|5
522|8885551502|8885553175|4274|61500|7
523|8885550691|8885552916|461|32854|1
524|8885550996|8885556912|451|45911|3
525|8885552104|8885551617|2969|53488|0
526|8885550050|8885552415|9|13608|0
527|8885550958|8885551079|222|43746|4
528|8885552141|8885555899|690|61500|0
529|8885550815|8885556836|591|61500|0
530|8885550368|8885550145|281|69154|0
531|8885552849|8885551360|521|23079|8
532|8885551724|8885555467|317|74995|4
533|8885551530|8885556188|91|61500|0
534|8885550149|8885555474|206|71143|1
535|8885551735|8885556402|387|61500|0
536|8885550029|8885556266|234|61500|6
537|8885552890|8885553198|412|7052|3
538|8885551373|8885551429|501|37685|0
539|8885550191|8885552318|3760|24844|2
540|8885550479|8885557350|256|39468|0
541|8885551955|8885551127|504|72519|0
542|8885551649|8885550603|205|1968|2
543|8885551869|8885555936|94|58650|4
544|8885551655|8885551325|184|8126|3
545|8885552303|8885550661|392|2140|10
546|8885552995|8885550314|157|68133|1
547|8885551072|8885550490|556|44182|7
548|8885550664|8885555934|41|3672|9
549|8885552679|8885556677|326|47959|4
550|8885551673|8885554440|125|61500|5
551|8885550545|8885557905|39|31855|5
552|8885552247|8885556160|361|74411|0
553|8885551402|8885553431|596|60160|3
554|8885550541|8885551657|281|61500|4
555|8885551347|8885554561|330|55915|1
556|8885550274|8885550426|2695|61500|1
557|8885552009|8885554545|3684|19335|0
558|8885551353|8885557195|186|42425|1
559|8885550884|8885557599|137|79025|3
560|8885552211|8885553303|100|52313|1
561|8885550351|8885553906|392|46591|5
562|8885552879|8885557619|476|70503|4
563|8885551509|8885557128|5176|61500|7
564|8885552676|8885550940|212|82093|2
565|8885552304|8885554323|45|62788|2
566|8885550228|8885557375|175|15803|2
567|8885550709|8885552375|125|46464|4
568|8885551166|8885554391|3288|59090|1
569|8885551184|8885556562|391|59111|3
570|8885550452|8885554469|4297|75937|7
571|8885552612|8885556225|334|61500|3
572|8885552263|8885554736|249|82040|4
573|8885551060|8885550282|569|26147|6
574|8885550508|8885553786|4033|31846|7
575|8885552250|8885554276|261|49798|4
576|8885552531|8885552355|361|9658|7
577|8885551483|8885550535|445|84545|2
578|8885551488|8885556056|305|34648|5
579|8885551265|8885552225|202|34905|0
580|8885550558|8885556486|364|26959|4
581|8885550309|8885554424|204|60467|0
582|8885551939|8885550766|212|44383|2
583|8885550522|8885557462|3999|25935|3
584|8885552606|8885556104|97|30351|1
585|8885551475|8885551487|100|3505|6
586|8885550164|8885557251|680|61500|4
587|8885552078|8885556260|4207|14170|7
588|8885552317|8885554906|354|62891|0
589|8885552088|8885553605|37|75015|2
590|8885550829|8885557784|244|5959|0
591|8885552706|8885557926|362|29786|2
592|8885552834|8885557065|216|40576|3
593|8885551793|8885550431|240|66605|2
594|8885551921|8885553740|425|12508|1
595|8885552807|8885552329|310|4851|5
596|8885550372|8885556313|449|47675|2
597|8885551785|8885552834|4835|7469|7
598|8885551886|8885556808|92|44406|2
599|8885551588|8885554032|277|43386|4
600|8885552517|8885556202|4973|22133|7
601|8885552863|8885556041|125|12151|4
602|8885551517|8885554070|254|27357|1
603|8885550510|8885553644|544|61500|1
604|8885551512|8885550575|567|31863|2
605|8885552687|8885552153|602|61500|1
606|8885552079|8885555237|497|27721|3
607|8885550055|8885554590|309|9810|6
608|8885551552|8885556373|441|18119|3
609|8885551300|8885551017|5063|81637|7
610|8885551142|8885553754|240|61500|2
611|8885552162|8885557023|310|61500|3
612|8885552923|8885550139|279|61500|3
613|8885551676|8885556209|196|61500|8
614|8885551587|8885552519|182|71744|6
615|8885552064|8885553483|226|37652|1
616|8885552360|8885551013|91|53660|3
617|8885550831|8885550111|317|55679|5
618|8885551853|8885552438|3046|33119|2
619|8885552499|8885553390|110|18126|0
620|8885550576|8885556790|732|24393|2
621|8885550857|8885554025|3988|61500|1
622|8885550501|8885551045|264|61500|2
623|8885550725|8885554245|245|39472|5
624|8885551759|8885553124|426|83410|5
625|8885550618|8885556717|2391|65812|1
626|8885552962|8885553316|219|61500|1
627|8885550939|8885550596|226|50461|1
628|8885551385|8885553780|350|61500|4
629|8885552684|8885552353|305|45481|2
630|8885550145|8885551481|550|30362|2
631|8885550034|8885550843|325|61500|1
632|8885550746|8885550040|165|46420|2
633|8885552046|8885551496|97|82275|4
634|8885552070|8885554969|3172|47961|1
635|8885552930|8885556412|235|11846|6
636|8885550483|8885552321|484|61500|1
637|8885550957|8885556297|477|33095|3
638|8885552995|8885552540|507|61500|11
639|8885551911|8885555058|337|34670|1
640|8885551751|8885555123|226|79451|3
641|8885550180|8885556904|549|84447|5
642|8885551388|8885551514|3089|56605|6
643|8885550042|8885555365|559|5211|5
644|8885552003|8885556547|185|52686|0
645|8885550228|8885555681|106|8912|6
646|8885550637|8885556184|254|67913|7
647|8885551792|8885555146|166|21097|0
648|8885551033|8885556297|361|80135|0
649|8885551710|8885552127|3120|52886|1
650|8885551981|8885557244|335|15780|3
651|8885551492|8885554138|4100|75429|7
652|8885552862|8885554114|31|12680|5
653|8885551629|8885556923|249|70875|6
654|8885551992|8885551672|1966|78309|0
655|8885550834|8885551400|429|63403|2
656|8885550952|8885556835|430|35386|0
657|8885551005|8885551563|340|11749|1
658|8885550782|8885551520|354|80981|6
659|8885551390|8885557791|160|42692|1
660|8885550888|8885553338|4864|51871|7
661|8885551674|8885556855|3754|42570|3
662|8885550223|8885553870|3956|73810|5
663|8885551211|8885555195|130|42180|4
664|8885552928|8885555946|286|53182|0
665|8885551815|8885555582|196|61500|3
666|8885550468|8885551264|3960|69720|3
667|8885551518|8885556975|324|61500|7
668|8885552736|8885554943|174|71078|0
669|8885551277|8885550731|384|68889|4
670|8885550527|8885553484|554|45929|3
671|8885551530|8885553105|187|56838|9
672|8885550165|8885550022|92|10503|3
673|8885551391|8885555930|92|30117|0
674|8885550264|8885551711|4095|4373|7
675|8885551490|8885556426|305|71466|1
676|8885550873|8885550828|369|34022|7
677|8885551681|8885555439|435|61500|5
678|8885551631|8885552263|54|61500|4
679|8885550720|8885556081|334|57409|0
680|8885551800|8885550203|2673|35575|2
681|8885552640|8885553624|462|45771|0
682|8885550631|8885551949|4096|62091|7
683|8885551668|8885556645|292|61500|1
684|8885551960|8885550879|161|73844|4
685|8885551291|8885555804|3030|83060|0
686|8885551513|8885554685|445|35165|2
687|8885550338|8885553872|272|61500|2
688|8885551049|8885554151|437|61500|0
689|8885551669|8885556815|145|19769|2
690|8885551011|8885551774|579|28683|3
691|8885552210|8885555506|2772|10478|3
692|8885550311|8885551578|207|2428|4
693|8885550917|8885553839|397|79904|7
694|8885551199|8885551700|322|61500|3
695|8885552862|8885554117|3445|4499|0
696|8885552685|8885551316|199|50192|4
697|8885552596|8885552928|382|75578|0
698|8885550988|8885555791|661|51873|2
699|8885552452|8885551673|9|36652|4
700|8885551610|8885552199|4425|50478|7
701|8885551154|8885555937|51|19425|0
702|8885551444|8885556541|355|74648|2
703|8885551061|8885556569|370|63304|6
704|8885550914|8885550044|3300|47440|4
705|8885551660|8885550566|454|61887|2
706|8885550170|8885553578|267|81384|6
707|8885552331|8885552778|3906|72780|1
708|8885550237|8885557971|62|75669|0
709|8885550727|8885552375|444|61500|1
710|8885552603|8885553613|3957|2605|0
711|8885552818|8885552305|3537|4759|1
712|8885552882|8885552191|505|61500|0
713|8885550856|8885553512|347|58295|5
714|8885550085|8885557693|5123|83907|7
715|8885551776|8885556795|2808|21446|1
716|8885551271|8885553289|291|39354|3
717|8885551076|8885556193|304|54019|5
718|8885552287|8885554849|191|23091|0
719|8885551328|8885556685|4734|9854|7
720|8885551682|8885553469|212|41179|2
721|8885551553|8885554075|3192|21493|0
722|8885552653|8885552654|510|12326|4
723|8885552653|8885554994|376|61500|7
724|8885551843|8885554759|347|31842|1
725|8885552766|8885555747|576|16000|1
726|8885552179|8885556844|534|32573|6
727|8885550861|8885557392|3826|69506|5
728|8885552101|8885551274|240|21550|3
729|8885552026|8885552447|434|78046|4
